,Unnamed: 0_level_0,calculated,calculated,calculated,calculated,calculated,calculated,calculated,calculated,calculated,calculated,calculated,calculated,derived,derived,derived,measured,measured,measured,measured,measured,measured,measured,measured,measured,measured,measured,measured,measured,measured,measured,measured,measured,measured,measured,measured,measured,measured,metadata,metadata,metadata,metadata,metadata,metadata,metadata,metadata,metadata,metadata,metadata,metadata,metadata
,Unnamed: 0_level_1,BO3,BO4,BT,CO2,CO3,DIC,HCO3,P_in,S_in,TA,T_in,pCO2,BOH4/DIC,BOH4_HCO3,deep_omega,B/Ca,B/Ca.1,B/Ca.2,B/Ca.3,B/Ca_std,BOH4_HCO3,BT,DIC,PO4,TA,TP,TS,depth_m,n,pHtot,pHtot_std,sal,sal_std,temp_C,temp_C_MgCa,temp_C_d18O,temp_C_std,Core,Description,Site,comments,core_depth_m,doi,lat,lon,sample_depth,shortref,site_info,size_fraction,species
23,23,347.0952123821222,69.5098259035922,416.60503828571433,16.255806495834207,151.56886797564374,2093.842,1926.0173255285226,6.5,35.0762,2303.2200000000007,16.77,459.28804113123726,,,,71.7098987215587,,,,,,,2093.842,,2303.22,1.59,14.337,65.0,,,,35.0762,,16.77,10.1767379296986,18.3984258138142,,,,,,3304.0,10.1016/j.epsl.2017.03.007,-3.092,-90.823,,Krupinski2017,"VNTR01-13GC, 7-9",,N. incompta
24,24,346.3598845634214,68.91040040800718,415.2702849714285,16.276969427192647,149.3011995247559,2085.9482399999997,1920.370071048052,7.575,34.96382,2292.424,16.3869,454.4521980467222,,,,73.0433841548099,,,,,,,2085.9482399999997,,2292.424,1.6653,16.4333,75.75,,,,34.96382,,16.3869,10.055511520134301,15.1543104888288,,,,,,1944.0,10.1016/j.epsl.2017.03.007,1.485,-89.855,,Krupinski2017,"VNTR01-14GC, 4-6",,N. incompta
25,25,338.21321078898984,76.68508206815302,414.89829285714285,13.949131528885706,167.30948215733082,2045.0308,1863.7721863137835,6.25,34.9325,2280.1599999999994,17.64,403.892113997956,,,,67.2928518515884,,,,,,,2045.0308,,2280.16,1.53,14.685,62.5,,,,34.9325,,17.64,9.00355505233978,20.5306364151924,,,,,,1955.0,10.1016/j.epsl.2017.03.007,1.485,-89.86200000000001,,Krupinski2017,"VNTR01-15GC, 3-5",,N. incompta
26,26,343.0464257868533,71.74853592743237,414.79496171428565,15.326520697232043,155.89322588928138,2066.0445,1894.8247534134866,7.0,34.9238,2283.17,17.05,436.223178436866,,,,72.4694756911804,,,,,,,2066.0445,,2283.17,1.65,15.83,70.0,,,,34.9238,,17.05,11.993425936839001,16.9505891595151,,,,,,1546.0,10.1016/j.epsl.2017.03.007,2.605,-89.727,,Krupinski2017,"VNTR01-16PC, 4-6",,N. incompta
27,27,339.5053134563564,74.99034425792938,414.49565771428576,14.379098667795146,163.70094231581874,2048.7671,1870.687059016386,6.5,34.8986,2278.1500000000005,17.75,417.5860512543685,,,,73.18711590019801,,,,,,,2048.7671,,2278.15,1.58,14.98,65.0,,,,34.8986,,17.75,11.367779328228,17.7556103697893,,,,,,1758.0,10.1016/j.epsl.2017.03.007,2.445,-89.32799999999999,,Krupinski2017,"VNTR01-17PC, 5-7",,N. incompta
28,28,355.2306224366626,59.45982042048027,414.69044285714284,19.7914494326909,127.19459289878885,2124.7301,1977.7440576685208,11.25,34.915,2295.5200000000004,14.955,529.2882934747738,,,,52.4507767918783,,,,,,,2124.7301,,2295.52,1.735,18.69,112.5,,,,34.915,,14.955,5.49842637267409,14.959293089040802,,,,,,3765.0,10.1016/j.epsl.2017.03.007,2.76,-110.552,,Krupinski2017,"VNTR01-6GC, 3-4",,N. incompta
29,29,346.52304885426315,69.03680086002257,415.55984971428575,16.269233278305812,149.05177078269818,2092.5589,1927.237895938996,9.125,34.9882,2298.770000000001,15.787,446.285876318844,,,,62.0821116392325,,,,,,,2092.5589,,2298.77,1.6295,16.45,91.25,,,,34.9882,,15.787,4.79964527435272,15.8093714566064,,,,,,3791.0,10.1016/j.epsl.2017.03.007,0.037000000000000005,-110.48,,Krupinski2017,"VNTR01-8PC, 2-3",,N. incompta
30,30,358.1686954143377,57.06334515709095,415.2320405714286,20.933631523732547,120.80141294327326,2145.42514,2003.690095532994,13.0,34.9606,2306.1220000000008,13.498,535.5208552224396,,,,48.567293571536204,,,,,,,2145.42514,,2306.1220000000003,1.8719999999999999,19.434,130.0,,,,34.9606,,13.498,5.62727506578256,17.5335586756264,,,,,,3860.0,10.1016/j.epsl.2017.03.007,-3.002,-110.49799999999999,,Krupinski2017,"VNTR01-9GC, 5-7",,N. incompta
31,0,330.40340033007436,89.97619395563987,420.37959428571435,11.821344955524685,210.50265603769586,2011.8935,1789.5694990067796,12.5,35.394,2308.3099999999977,26.05,429.65870488175767,,,,55.3634522351171,,,,,,,2011.8935,,2308.31,0.62,3.5,125.0,,,,35.394,,26.05,15.4113194041237,18.0263399295976,,,,,,2168.0,10.1016/j.epsl.2017.03.007,-1.625,159.235,,Krupinski2017,"ERDC112BX, 5-8",,G. bulloides
32,1,,,376.7429714285714,,,1990.27,,2.02,31.72,,9.85,,,,,22.8775783758034,,,,,,,1990.27,,2161.56,,19.0,20.2,,,,31.72,,9.85,8.11810711955819,5.23902024642108,,,,,,296.0,10.1016/j.epsl.2017.03.007,55.55174,-134.70828999999998,,Krupinski2017,"EW0408-15MC8, 2-4",,G. bulloides
33,2,,,,,,,,,,,,,,,,30.5324724176164,,,,,,,,,,,,,,,,,,,,,,,,,,238.0,10.1016/j.epsl.2017.03.007,59.43988,-140.25412,,Krupinski2017,"EW0408-68,MC1, 1-3",,G. bulloides
34,3,317.15001894177954,82.28364005822048,399.433659,11.54327048673835,177.36288160400107,1993.5833333333303,1804.677181242591,1.76316666666667,33.63045,2245.2366666666703,14.461566666666698,301.92554687466026,,,,41.0867272811461,,,,,,,1993.58333333333,,2245.23666666667,0.389362515940709,5.899757022118339,17.6316666666667,,,,33.63045,,14.461566666666698,14.533809237219,11.3179242322874,,,,,,1325.0,10.1016/j.epsl.2017.03.007,33.236,-118.632,,Krupinski2017,"NH0312-04-2MC4, 0-2",,G. bulloides
35,4,,,,,,,,,,,,,,,,37.2375460131056,,,,,,,,,,,,,,,,,,,,,,,,,,1849.0,10.1016/j.epsl.2017.03.007,32.174,-117.734,,Krupinski2017,"NH0312-17-9MC4, 0-2",,G. bulloides
36,5,331.219867318359,76.53907496735538,407.75894228571434,13.373145057662189,157.24115345725497,2055.6288,1885.014501485083,23.0,34.3314,2279.100000000001,10.016,304.93512968614743,,,,45.8352557373929,,,,,,,2055.6288,,2279.1,0.9740000000000001,3.2960000000000003,230.0,,,,34.3314,,10.016,10.5184638596676,0.9796619643043271,,,,,,3437.0,10.1016/j.epsl.2017.03.007,-36.07,-107.18700000000001,,Krupinski2017,"OC170-010-109, 2-4",,G. bulloides
37,6,331.43195734371795,75.36731179913922,406.7992691428572,13.606763373958163,154.73718612303352,2061.1923,1892.8483505030085,19.0,34.2506,2280.71,9.491,304.7698785925137,,,,37.3201543989564,,,,,,,2061.1923,,2280.71,1.031,4.704,190.0,,,,34.2506,,9.491,10.019951353050901,0.766913158789562,,,,,,3170.0,10.1016/j.epsl.2017.03.007,-39.022,-109.73299999999999,,Krupinski2017,"OC170-SR155, 1-3",,G. bulloides
38,7,324.53220150217624,81.78010478353809,406.3123062857143,12.046100448759976,169.60040325491275,2034.0238,1852.3772962963271,15.0,34.2096,2276.61,10.387,277.8524650652856,,,,42.5534915549734,,,,,,,2034.0238,,2276.61,0.909,3.609,150.0,,,,34.2096,,10.387,10.8824233902756,3.17230049580584,,,,,,2811.0,10.1016/j.epsl.2017.03.007,-39.016999999999996,-110.51700000000001,,Krupinski2017,"OC170-SR157, 1-3",,G. bulloides
39,8,324.5197335589925,82.20233415529322,406.72206771428574,11.993132958912833,170.41364423953596,2037.026,1854.6192228015516,15.5,34.2441,2280.86,10.215,275.12775043169137,,,,45.21669578529039,,,,,,,2037.026,,2280.86,0.887,3.752,155.0,,,,34.2441,,10.215,10.701545185053199,1.6910407827443201,,,,,,3302.0,10.1016/j.epsl.2017.03.007,-39.025,-113.025,,Krupinski2017,"OC170-SR168, 0-3",,G. bulloides
40,9,334.1734825335509,79.19764729502059,413.3711298285714,13.24238955206913,174.45979849661012,2025.6585,1837.956311951321,5.6,34.80392,2271.7200000000007,18.8716,396.86579203495245,,,,49.354654968951394,,,,,,,2025.6585,,2271.72,1.61,16.4564,56.0,,,,34.80392,,18.8716,19.0350515166058,16.0383227545883,,,,,,260.0,10.1016/j.epsl.2017.03.007,24.5525,-110.4793,,Krupinski2017,"PCM99-57C, 0-2",,G. bulloides
41,10,336.4801019918104,76.9929337224754,413.4730357142858,13.780560882654864,168.74615903540374,2034.8027,1852.2759800819413,6.25,34.8125,2272.2700000000004,18.31,406.48561650700304,,,,42.1432414782659,,,,,,,2034.8027,,2272.27,1.74,18.37,62.5,,,,34.8125,,18.31,18.441775679537,19.7383065851427,,,,,,400.0,10.1016/j.epsl.2017.03.007,24.62216,-110.62833,,Krupinski2017,"PCM99-63C, 0-2",,G. bulloides
42,11,319.1949903089369,95.39004290534884,414.58503321428583,10.439784549368117,222.7817501714016,2012.7875,1779.5659652792306,3.06625,34.906125,2327.5625000000077,23.07275,350.9017371167258,,,,60.7859343123125,,,,,,,2012.7875,,2327.5625,0.54125,3.3125,30.6625,,,,34.906125,,23.07275,18.7975465288803,18.4230653531679,,,,,,360.0,10.1016/j.epsl.2017.03.007,24.74616,-110.58883300000001,,Krupinski2017,"PCM99-68AC, 0-2",,G. bulloides
43,12,323.3886703040892,87.72675255305359,411.11542285714285,11.166196875133789,182.833756082332,2043.8722,1849.872247042534,10.0,34.614000000000004,2306.5,9.97,254.6398338533284,,,,47.895662082448204,,,,,,,2043.8722,,2306.5,0.79,2.95,100.0,,,,34.614000000000004,,9.97,10.6493116137443,6.252866466155139,,,,,,2080.0,10.1016/j.epsl.2017.03.007,-44.7917,179.5685,,Krupinski2017,"RR0503-10TC, 2-4",,G. bulloides
44,13,,,,,,,,,,,,,,,,27.1669122187392,,,,,,,,,,,,,,,,,,,,,,,,,,2418.0,10.1016/j.epsl.2017.03.007,-42.0742,-177.6267,,Krupinski2017,"RR0503-28TC, 2-4",,G. bulloides
45,14,332.198527474422,86.48263538272082,418.68116285714285,11.894923687568053,183.24814108498444,2053.7246,1858.5815352274476,15.0,35.251,2315.110000000021,13.37,303.583645081097,,,,38.722360170300796,,,,,,,2053.7246,,2315.11,0.59,5.81,150.0,,,,35.251,,13.37,14.100023664929,14.234098608754802,,,,,,3318.0,10.1016/j.epsl.2017.03.007,-39.8948,179.9808,,Krupinski2017,RR0503-48TC 2-4,,G. bulloides
46,15,332.45638718076833,88.41016996208889,420.86655714285723,11.659561681511637,189.6254051644437,2044.1427,1842.8577331540446,15.0,35.435,2314.5500000000225,15.28,315.80347298323244,,,,44.2810930852616,,,,,,,2044.1427,,2314.55,0.58,4.44,150.0,,,,35.435,,15.28,17.5473714645715,17.1606750155684,,,,,,1883.0,10.1016/j.epsl.2017.03.007,-37.1608,177.1058,,Krupinski2017,"RR0503-67TC, 2-4",,G. bulloides
47,16,337.5671987414726,81.31587554424178,418.8830742857143,13.09332232340787,171.98667366051663,2071.3883,1886.3083040160755,25.0,35.268,2315.1999999999994,13.77,338.3702271617632,,,,37.4730870255824,,,,,,,2071.3883,,2315.2,0.78,6.2,250.0,,,,35.268,,13.77,14.4069309124209,15.642623642884901,,,,,,2006.0,10.1016/j.epsl.2017.03.007,-37.0732,177.1572,,Krupinski2017,"RR0503-71TC, 2-4",,G. bulloides
48,17,,,,,,,,,,,,,,,,61.282178173705205,,,,,,,,,,,,,,,,,,,,,,,,,,2879.0,10.1016/j.epsl.2017.03.007,-46.317,-76.538,,Krupinski2017,"RR9702A-10-MC4, 1-3",,G. bulloides
49,18,,,,,,,,,,,,,,,,58.135331684678896,,,,,,,,,,,,,,,,,,,,,,,,,,430.0,10.1016/j.epsl.2017.03.007,-40.008,-74.117,,Krupinski2017,RR9702A-22MC3 2-4,,G. bulloides
50,19,336.5149531986424,75.94377451564341,412.45872771428566,14.141522606037798,165.20398051614768,2081.3037,1901.9581968778145,13.25,34.7271,2312.350000000001,15.411,383.0225468780452,,,,39.20908412614129,,,,,,,2081.3037,,2312.35,1.047,6.421,132.5,,,,34.7271,,15.411,15.649914721919698,13.474231876145401,,,,,,1323.0,10.1016/j.epsl.2017.03.007,-21.359,-81.436,,Krupinski2017,RR9702A-54 MC1 2-4,,G. bulloides
51,20,336.86014927552674,77.31363786733034,414.1737871428571,13.922626001615825,169.30345083367652,2078.5557,1895.3296231647078,11.75,34.8715,2315.4300000000007,16.281,387.306849200202,,,,40.0285908421097,,,,,,,2078.5557,,2315.43,0.9570000000000001,5.69,117.5,,,,34.8715,,16.281,16.588342670423803,12.6549347770524,,,,,,2480.0,10.1016/j.epsl.2017.03.007,-20.878,-81.499,,Krupinski2017,"RR9702A-60MC4, 2-4",,G. bulloides
52,21,345.69752404208987,69.79462595791027,415.49215,16.184845117476733,152.57466644679116,2110.4665,1941.7069884357322,7.5,34.9825,2321.03,15.97,446.38210129467797,,,,44.46628037927339,,,,,,,2110.4665,,2321.03,1.55,12.465,75.0,,,,34.9825,,15.97,16.2983483019499,16.7141919999269,,,,,,2930.0,10.1016/j.epsl.2017.03.007,-17.035,-78.109,,Krupinski2017,"RR9702A-64MC7, 2-4",,G. bulloides
53,22,333.0920183887679,64.40329089694636,397.4953092857143,16.07136519004242,135.18388777008155,2043.8333333333303,1892.5780803732064,1.7768833333333303,33.46725,2230.485,12.172783333333301,391.0418611760544,,,,28.6921187032352,,,,,,,2043.83333333333,,2230.485,1.08169133395438,9.90846769017429,17.7688333333333,,,,33.46725,,12.172783333333301,13.8304148603332,14.0609021157195,,,,,,585.8,10.1016/j.epsl.2017.03.007,34.280783,-120.0378,,Krupinski2017,SPR0901-10BC,,G. bulloides
54,23,329.9539884931718,70.66204007825675,400.6160285714285,14.518720582842695,151.06106813769105,2048.53333333333,1882.9535446127966,1.8166666666666698,33.73,2258.7333333333304,13.266666666666698,366.19684713520246,,,,35.3907901403116,,,,,,,2048.53333333333,,2258.73333333333,0.58,11.096666666666698,18.1666666666667,,,,33.73,,13.266666666666698,16.7072542036297,13.6194656106247,,,,,,826.6,10.1016/j.epsl.2017.03.007,33.79932,-118.646781,,Krupinski2017,"T785PC68, 0-4",,G. bulloides
55,24,322.6588490443852,62.16057952704342,384.81942857142855,15.603143612867932,127.59548490268568,1997.1666666666706,1853.968038151116,1.52,32.4,2173.76666666667,10.0,351.66573103712966,,,,23.504989097933997,,,,,,,1997.16666666667,,2173.76666666667,0.72,7.50333333333333,15.2,,,,32.4,,10.0,7.42349919878477,7.557228404221309,,,,,,2660.0,10.1016/j.epsl.2017.03.007,47.788000000000004,-127.69,,Krupinski2017,"TTN116-25TC, 2-4",,G. bulloides
56,25,322.03314106488233,62.31120179226056,384.34434285714286,15.502042657767554,127.8253137383138,1993.2333333333295,1849.905976937248,2.02666666666667,32.36,2170.3333333333303,10.0333333333333,349.6916342829341,,,,33.9824216339506,,,,,,,1993.2333333333302,,2170.3333333333303,0.726666666666667,7.40666666666667,20.266666666666698,,,,32.36,,10.0333333333333,6.69568679937492,5.941674836618629,,,,,,2591.0,10.1016/j.epsl.2017.03.007,47.92100000000001,-128.57399999999998,,Krupinski2017,"TTN116-61TC, 0-2",,G. bulloides
57,26,325.08728243510564,90.00935870775145,415.09664114285715,11.025538025678609,199.3265415021984,1989.8376,1779.4855204721232,3.56,34.9492,2274.2900000000145,19.6176,337.67822649607797,,,,50.8796550820131,,,,,,,1989.8376,,2274.29,1.2328,11.294,35.6,,,,34.9492,,19.6176,19.7693015489642,16.8380626142808,,,,,,712.0,10.1016/j.epsl.2017.03.007,-1.0,-89.35,,Krupinski2017,"V21-29, 5",,G. bulloides
58,27,324.76260745130537,90.2342656915518,414.9968731428572,10.990655744707894,200.2262013808256,1989.7487,1778.5318428744667,3.44,34.9408,2275.410000000013,19.7724,338.0464298935785,,,,45.6876094786914,,,,,,,1989.7487,,2275.41,1.2172,11.126,34.4,,,,34.9408,,19.7724,19.818756861287,20.31441844405,,,,,,617.0,10.1016/j.epsl.2017.03.007,-1.2,-89.7,,Krupinski2017,"V21-30A, 0-2",,G. bulloides
59,28,327.29154291001305,94.24013423284408,421.5316771428571,11.178427262880225,222.8986187251629,2015.0,1780.9229540119566,12.53,35.491,2329.499999999997,26.59,411.922061064719,,,,60.123884143306505,,,,,,,2015.0,,2329.5,0.72,2.44,125.3,,,,35.491,,26.59,18.7184201542984,17.2964197940598,,,,,,2992.0,10.1016/j.epsl.2017.03.007,-5.5,166.75,,Krupinski2017,"V28-230, 1-3.5",,G. bulloides
60,29,334.51383391548825,81.82990722736895,416.34374114285714,12.89938322796308,181.0699206627427,2044.2293,1850.2599961092944,5.0,35.0542,2299.74,18.476,382.80158178877366,,,,44.751292477894,,,,,,,2044.2293,,2299.74,1.462,13.908,50.0,,,,35.0542,,18.476,18.6567020273612,17.3239924079782,,,,,,3535.0,10.1016/j.epsl.2017.03.007,-3.01,-95.07,,Krupinski2017,"VNTR01-12GC, 7-9",,G. bulloides
61,30,344.08681468827683,72.59661274029463,416.6834274285714,15.319033059869726,159.06811640958705,2080.4944,1906.1072505305435,6.0,35.0828,2301.619999999999,17.38,440.59908029746117,,,,42.423812645260504,,,,,,,2080.4944,,2301.62,1.53,13.408,60.0,,,,35.0828,,17.38,17.5954541846461,17.632268704232498,,,,,,3304.0,10.1016/j.epsl.2017.03.007,-3.092,-90.823,,Krupinski2017,"VNTR01-13GC, 7-9",,G. bulloides
62,31,344.0559164786759,71.1274278070384,415.1833442857143,15.560833815361592,154.3965711706517,2074.5842,1904.6267950139866,7.125,34.9565,2289.24,16.7115,438.60853563042315,,,,34.785715463966305,,,,,,,2074.5842,,2289.24,1.6395,16.1435,71.25,,,,34.9565,,16.7115,16.9730120041068,13.649688410006002,,,,,,1944.0,10.1016/j.epsl.2017.03.007,1.485,-89.855,,Krupinski2017,"VNTR01-14GC, 4-6",,G. bulloides
63,32,335.37418144607534,79.36198841106753,414.73616985714284,13.253799734900484,173.5436783763633,2030.7449,1843.947421888736,5.875,34.91885,2275.7,18.081,388.62467625570207,,,,40.530886366950796,,,,,,,2030.7449,,2275.7,1.4880000000000002,14.1645,58.75,,,,34.91885,,18.081,18.259795671786698,20.338108065032802,,,,,,1955.0,10.1016/j.epsl.2017.03.007,1.485,-89.86200000000001,,Krupinski2017,"VNTR01-15GC, 3-5",,G. bulloides
64,33,338.4724606178793,75.88898538212075,414.36144600000017,14.125972281073738,165.91987379222604,2042.8079,1862.7620539267004,6.375,34.8873,2275.66,18.025,413.46295689545616,,,,44.5301404335962,,,,,,,2042.8079,,2275.66,1.5625,14.7175,63.75,,,,34.8873,,18.025,18.1929147833453,16.685789910076803,,,,,,1546.0,10.1016/j.epsl.2017.03.007,2.605,-89.727,,Krupinski2017,"VNTR01-16PC, 4-6",,G. bulloides
65,34,334.6273804118652,79.46445444527767,414.0918348571429,13.193210246284002,174.38878096325274,2023.8669,1836.2849087904635,5.875,34.8646,2269.9999999999995,18.675,393.330250303548,,,,39.5924304210033,,,,,,,2023.8669,,2270.0,1.4925,13.8925,58.75,,,,34.8646,,18.675,18.8648653430474,14.7103306854549,,,,,,1758.0,10.1016/j.epsl.2017.03.007,2.445,-89.32799999999999,,Krupinski2017,"VNTR01-17PC, 5-7",,G. bulloides
66,35,328.58073511978563,83.5561220230716,412.1368571428572,12.142201050074453,176.81599392904994,2042.293,1853.3348050208756,25.0,34.7,2294.02,13.5,310.18257072592263,,,,38.714882562286604,,,,,,,2042.293,,2294.02,0.6,1.3,250.0,,,,34.7,,13.5,21.6694214225496,7.23580652647288,,,,,,2883.0,10.1016/j.epsl.2017.03.007,-31.083000000000002,-112.71700000000001,,Krupinski2017,"Y73-04-39, MC2, 0-2",,G. bulloides
67,36,331.5954737348568,78.16595483657173,409.7614285714286,13.13374453154808,161.03125239032713,2052.86,1878.695003078125,30.0,34.5,2282.080000000001,10.9,308.5670747636863,,,,33.3635002660945,,,,,,,2052.86,,2282.08,0.9,1.7,300.0,,,,34.5,,10.9,15.6657349343356,6.78814758153556,,,,,,3307.0,10.1016/j.epsl.2017.03.007,-32.478,-109.208,,Krupinski2017,"Y73-04-51, MC2, 0-2",,G. bulloides
