Sample,Date,Time,6Li,7Li,7Li/6Li,Beta,6Li_SE,7Li_SE,7Li/6Li_SE,Beta_SE,Run
Wash,03/07/19,23:09:21,5.71E-04,4.08E-03,7.13E+00,3.48E+00,6.72E-06,5.57E-05,3.70E-02,3.34E-02,6
Blank,03/07/19,23:12:33,5.74E-04,4.08E-03,7.11E+00,3.49E+00,2.38E-06,1.91E-05,1.44E-02,1.32E-02,6
L-SVEC,03/07/19,23:15:24,2.67E-02,3.89E-01,1.46E+01,-1.18E+00,1.59E-05,2.16E-04,1.31E-03,5.84E-04,6
Wash,03/07/19,23:20:23,5.51E-04,4.04E-03,7.34E+00,3.29E+00,4.84E-06,2.54E-05,3.01E-02,2.66E-02,6
Blank,03/07/19,23:23:33,5.76E-04,4.16E-03,7.18E+00,3.43E+00,3.91E-06,4.40E-05,2.55E-02,2.31E-02,6
8.3b,03/07/19,23:26:25,7.52E-02,3.76E-01,5.00E+00,5.79E+00,7.20E-05,3.36E-04,2.90E-04,3.77E-04,6
Wash,03/07/19,23:31:18,6.03E-04,4.26E-03,7.01E+00,3.58E+00,5.06E-06,6.60E-05,1.62E-02,1.50E-02,6
Blank,03/07/19,23:34:28,5.95E-04,4.20E-03,7.07E+00,3.53E+00,2.43E-06,1.82E-05,1.64E-02,1.51E-02,6
L-SVEC,03/07/19,23:37:20,2.66E-02,3.88E-01,1.46E+01,-1.18E+00,1.08E-05,1.48E-04,9.39E-04,4.18E-04,6
Wash,03/07/19,23:43:04,5.92E-04,4.27E-03,7.19E+00,3.42E+00,2.11E-06,1.98E-05,1.41E-02,1.27E-02,6
Blank,03/07/19,23:46:15,5.90E-04,4.25E-03,7.21E+00,3.40E+00,2.55E-06,1.26E-05,2.03E-02,1.83E-02,6
8.3b,03/07/19,23:49:05,7.60E-02,3.80E-01,5.00E+00,5.78E+00,3.08E-05,1.51E-04,1.97E-04,2.56E-04,6
Wash,03/07/19,23:53:59,6.07E-04,4.27E-03,7.04E+00,3.56E+00,2.24E-06,1.67E-05,1.21E-02,1.11E-02,6
Blank,03/07/19,23:57:10,6.11E-04,4.32E-03,7.07E+00,3.53E+00,1.95E-06,1.75E-05,1.44E-02,1.33E-02,6
L-SVEC,03/07/19,00:00:01,2.65E-02,3.87E-01,1.46E+01,-1.18E+00,1.39E-05,2.00E-04,1.64E-03,7.32E-04,6
Wash,03/07/19,00:05:01,5.54E-04,4.12E-03,7.46E+00,3.18E+00,2.45E-06,9.23E-06,2.71E-02,2.36E-02,6
Blank,03/07/19,00:08:11,6.10E-04,4.37E-03,7.15E+00,3.46E+00,2.21E-06,1.97E-05,1.59E-02,1.45E-02,6
Blank,04/07/19,18:01:47,4.22E-04,2.91E-03,6.82E+00,3.76E+00,5.30E-06,5.76E-05,3.08E-02,2.91E-02,7
L-SVEC,04/07/19,18:04:39,2.31E-02,3.38E-01,1.46E+01,-1.19E+00,9.81E-05,1.41E-03,1.79E-03,7.94E-04,7
Wash,04/07/19,18:09:28,4.08E-04,2.84E-03,6.89E+00,3.70E+00,6.53E-06,6.61E-05,4.32E-02,4.07E-02,7
Blank,04/07/19,18:12:38,4.11E-04,2.80E-03,6.81E+00,3.78E+00,2.65E-06,2.29E-05,1.96E-02,1.88E-02,7
C2.3 pre,04/07/19,18:15:30,7.05E-02,3.46E-01,4.91E+00,5.90E+00,2.02E-04,9.93E-04,3.12E-04,4.13E-04,7
Wash,04/07/19,18:20:24,4.04E-04,2.80E-03,6.91E+00,3.69E+00,3.98E-06,2.00E-05,4.33E-02,4.04E-02,7
Blank,04/07/19,18:23:34,4.25E-04,3.02E-03,7.00E+00,3.60E+00,1.42E-05,1.41E-04,7.67E-02,6.98E-02,7
L-SVEC,04/07/19,18:26:26,2.37E-02,3.46E-01,1.46E+01,-1.19E+00,3.46E-05,4.91E-04,1.27E-03,5.63E-04,7
Wash,04/07/19,18:31:22,4.25E-04,2.96E-03,6.91E+00,3.69E+00,9.07E-06,9.05E-05,5.55E-02,5.12E-02,7
Blank,04/07/19,18:34:34,4.24E-04,2.89E-03,6.79E+00,3.80E+00,3.40E-06,3.36E-05,3.02E-02,2.88E-02,7
C2.3 pre,04/07/19,18:37:24,7.06E-02,3.47E-01,4.91E+00,5.90E+00,2.02E-04,9.98E-04,3.67E-04,4.85E-04,7
Wash,04/07/19,18:42:18,4.41E-04,3.01E-03,6.82E+00,3.76E+00,3.60E-06,2.91E-05,2.29E-02,2.18E-02,7
Blank,04/07/19,18:45:30,4.51E-04,3.09E-03,6.77E+00,3.81E+00,5.91E-06,6.32E-05,1.99E-02,1.91E-02,7
L-SVEC,04/07/19,18:48:21,2.36E-02,3.45E-01,1.46E+01,-1.19E+00,2.36E-05,3.36E-04,1.04E-03,4.61E-04,7
Wash,04/07/19,18:53:56,4.47E-04,3.05E-03,6.77E+00,3.81E+00,5.09E-06,5.76E-05,1.73E-02,1.66E-02,7
Blank,04/07/19,18:57:06,4.45E-04,3.11E-03,6.89E+00,3.70E+00,8.88E-06,9.11E-05,3.84E-02,3.59E-02,7
C2.3 post,04/07/19,18:59:58,7.09E-02,3.48E-01,4.91E+00,5.90E+00,1.58E-04,7.81E-04,3.52E-04,4.65E-04,7
Wash,04/07/19,19:04:52,4.69E-04,3.18E-03,6.76E+00,3.82E+00,3.36E-06,2.78E-05,1.90E-02,1.82E-02,7
Blank,04/07/19,19:08:06,4.68E-04,3.18E-03,6.80E+00,3.78E+00,2.78E-06,2.13E-05,1.96E-02,1.88E-02,7
L-SVEC,04/07/19,19:10:58,2.37E-02,3.46E-01,1.46E+01,-1.18E+00,4.32E-05,6.18E-04,1.16E-03,5.16E-04,7
Wash,04/07/19,19:15:46,4.62E-04,3.11E-03,6.71E+00,3.87E+00,2.11E-06,1.51E-05,1.61E-02,1.55E-02,7
Blank,04/07/19,19:18:56,4.59E-04,3.08E-03,6.73E+00,3.85E+00,2.18E-06,1.46E-05,1.77E-02,1.71E-02,7
C2.3 post,04/07/19,19:21:48,7.17E-02,3.52E-01,4.91E+00,5.90E+00,2.06E-04,1.02E-03,3.73E-04,4.94E-04,7
Wash,04/07/19,19:26:41,4.79E-04,3.21E-03,6.70E+00,3.88E+00,2.29E-06,1.62E-05,1.42E-02,1.38E-02,7
Blank,04/07/19,19:29:53,5.21E-04,3.65E-03,6.76E+00,3.82E+00,3.15E-05,3.46E-04,4.39E-02,4.14E-02,7
L-SVEC,04/07/19,19:32:44,2.37E-02,3.46E-01,1.46E+01,-1.18E+00,7.71E-05,1.09E-03,1.67E-03,7.43E-04,7
Wash,04/07/19,19:37:33,4.77E-04,3.24E-03,6.78E+00,3.80E+00,3.04E-06,2.47E-05,1.70E-02,1.62E-02,7
Blank,04/07/19,19:40:43,5.03E-04,3.50E-03,6.70E+00,3.88E+00,2.29E-05,2.82E-04,4.52E-02,4.25E-02,7
8.1 post,04/07/19,19:43:35,7.22E-02,3.54E-01,4.91E+00,5.90E+00,2.41E-04,1.17E-03,3.31E-04,4.37E-04,7
Wash,04/07/19,19:48:28,5.25E-04,3.80E-03,6.90E+00,3.69E+00,3.49E-05,3.89E-04,8.27E-02,7.39E-02,7
Blank,04/07/19,19:51:39,4.89E-04,3.33E-03,6.77E+00,3.81E+00,5.57E-06,5.28E-05,1.64E-02,1.58E-02,7
L-SVEC,04/07/19,19:54:30,2.39E-02,3.49E-01,1.46E+01,-1.17E+00,2.68E-05,3.77E-04,1.31E-03,5.84E-04,7
Wash,04/07/19,19:59:30,4.89E-04,3.27E-03,6.68E+00,3.90E+00,2.85E-06,2.46E-05,2.20E-02,2.14E-02,7
Blank,04/07/19,20:02:42,5.70E-04,4.20E-03,6.72E+00,3.86E+00,7.76E-05,8.95E-04,5.27E-02,5.22E-02,7
8.1 post,04/07/19,20:05:32,7.32E-02,3.59E-01,4.91E+00,5.90E+00,2.31E-04,1.14E-03,3.29E-04,4.36E-04,7
Wash,04/07/19,20:10:25,5.04E-04,3.39E-03,6.73E+00,3.85E+00,4.19E-06,3.97E-05,2.86E-02,2.75E-02,7
Blank,04/07/19,20:13:37,4.98E-04,3.35E-03,6.71E+00,3.87E+00,1.87E-06,1.45E-05,1.67E-02,1.61E-02,7
L-SVEC,04/07/19,20:16:27,2.40E-02,3.50E-01,1.46E+01,-1.17E+00,6.05E-05,8.62E-04,1.39E-03,6.21E-04,7
Wash,04/07/19,20:21:26,4.98E-04,3.33E-03,6.65E+00,3.93E+00,3.19E-06,3.23E-05,1.97E-02,1.92E-02,7
Blank,04/07/19,20:24:38,5.02E-04,3.38E-03,6.66E+00,3.92E+00,8.10E-06,8.45E-05,2.27E-02,2.21E-02,7
8.2 pre,04/07/19,20:27:28,7.16E-02,3.51E-01,4.91E+00,5.91E+00,1.88E-04,9.44E-04,3.25E-04,4.31E-04,7
Wash,04/07/19,20:32:22,5.11E-04,3.51E-03,6.90E+00,3.69E+00,6.56E-06,4.58E-05,3.54E-02,3.32E-02,7
Blank,04/07/19,20:35:34,5.23E-04,3.55E-03,6.79E+00,3.79E+00,4.29E-06,3.41E-05,1.99E-02,1.91E-02,7
L-SVEC,04/07/19,20:38:24,2.41E-02,3.52E-01,1.46E+01,-1.16E+00,3.53E-05,4.99E-04,8.61E-04,3.84E-04,7
Wash,04/07/19,20:44:10,4.40E-04,3.07E-03,6.99E+00,3.61E+00,5.23E-06,2.44E-05,2.14E-02,1.99E-02,7
Blank,04/07/19,20:47:22,4.99E-04,3.33E-03,6.69E+00,3.89E+00,3.15E-06,3.18E-05,2.32E-02,2.24E-02,7
8.2 pre,04/07/19,20:50:12,7.17E-02,3.51E-01,4.90E+00,5.91E+00,2.00E-04,9.68E-04,4.26E-04,5.65E-04,7
Wash,04/07/19,20:55:05,4.98E-04,3.41E-03,6.79E+00,3.79E+00,7.80E-06,4.83E-05,3.09E-02,2.93E-02,7
Blank,04/07/19,20:58:17,5.15E-04,3.48E-03,6.78E+00,3.80E+00,5.90E-06,3.09E-05,3.18E-02,3.04E-02,7
L-SVEC,04/07/19,21:01:08,2.43E-02,3.53E-01,1.45E+01,-1.16E+00,3.93E-05,5.68E-04,9.21E-04,4.11E-04,7
Wash,04/07/19,21:06:07,4.95E-04,3.30E-03,6.66E+00,3.92E+00,4.41E-06,2.90E-05,2.70E-02,2.62E-02,7
Blank,04/07/19,21:09:19,4.82E-04,3.26E-03,6.77E+00,3.81E+00,4.95E-06,3.21E-05,4.18E-02,3.99E-02,7
8.2 post,04/07/19,21:12:09,7.53E-02,3.69E-01,4.90E+00,5.91E+00,1.52E-04,7.47E-04,3.15E-04,4.17E-04,7
Wash,04/07/19,21:17:03,4.93E-04,3.35E-03,6.71E+00,3.88E+00,1.21E-05,1.27E-04,2.47E-02,2.38E-02,7
Blank,04/07/19,21:20:14,4.88E-04,3.27E-03,6.68E+00,3.90E+00,3.65E-06,3.11E-05,2.84E-02,2.77E-02,7
L-SVEC,04/07/19,21:23:04,2.45E-02,3.56E-01,1.45E+01,-1.15E+00,3.87E-05,5.47E-04,1.19E-03,5.33E-04,7
Wash,04/07/19,21:28:02,5.02E-04,3.34E-03,6.66E+00,3.92E+00,2.97E-06,1.75E-05,1.81E-02,1.77E-02,7
Blank,04/07/19,21:31:13,5.10E-04,3.43E-03,6.60E+00,3.97E+00,1.13E-05,1.29E-04,1.68E-02,1.65E-02,7
8.2 post,04/07/19,21:34:04,7.60E-02,3.72E-01,4.90E+00,5.92E+00,2.36E-04,1.16E-03,2.71E-04,3.60E-04,7
Wash,04/07/19,21:38:58,5.16E-04,3.42E-03,6.59E+00,3.99E+00,4.64E-06,5.42E-05,2.78E-02,2.72E-02,7
Blank,04/07/19,21:42:08,5.21E-04,3.42E-03,6.57E+00,4.01E+00,2.81E-06,2.33E-05,2.18E-02,2.15E-02,7
L-SVEC,04/07/19,21:44:59,2.47E-02,3.59E-01,1.45E+01,-1.15E+00,2.35E-05,3.36E-04,1.07E-03,4.78E-04,7
Wash,04/07/19,21:49:59,5.15E-04,3.44E-03,6.67E+00,3.91E+00,2.68E-06,2.21E-05,1.54E-02,1.50E-02,7
Blank,04/07/19,21:53:10,5.16E-04,3.44E-03,6.66E+00,3.92E+00,2.40E-06,1.93E-05,1.94E-02,1.89E-02,7
Blank,05/08/19,21:11:10,3.42E-04,2.69E-03,7.86E+00,2.85E+00,1.67E-06,1.13E-05,4.10E-02,3.40E-02,8
L-SVEC,05/08/19,21:14:00,2.48E-02,3.56E-01,1.44E+01,-1.08E+00,4.77E-05,6.81E-04,1.17E-03,5.30E-04,8
Wash,05/08/19,21:18:48,3.35E-04,2.66E-03,7.91E+00,2.81E+00,3.81E-06,1.60E-05,4.86E-02,3.98E-02,8
Blank,05/08/19,21:21:55,3.44E-04,2.67E-03,7.76E+00,2.93E+00,1.83E-06,1.14E-05,3.68E-02,3.08E-02,8
C1.3,05/08/19,21:24:46,7.42E-02,3.64E-01,4.90E+00,5.91E+00,4.30E-05,2.14E-04,1.89E-04,2.51E-04,8
Wash,05/08/19,21:29:39,3.71E-04,2.78E-03,7.49E+00,3.15E+00,1.45E-06,1.54E-05,2.49E-02,2.15E-02,8
Blank,05/08/19,21:32:46,3.61E-04,2.73E-03,7.55E+00,3.10E+00,2.36E-06,2.07E-05,3.07E-02,2.64E-02,8
L-SVEC,05/08/19,21:35:37,2.60E-02,3.74E-01,1.44E+01,-1.08E+00,6.09E-05,8.19E-04,1.73E-03,7.80E-04,8
Wash,05/08/19,21:40:24,3.60E-04,2.76E-03,7.68E+00,2.99E+00,3.32E-06,1.99E-05,3.25E-02,2.75E-02,8
Blank,05/08/19,21:43:32,3.60E-04,2.73E-03,7.59E+00,3.07E+00,2.06E-06,1.21E-05,2.30E-02,1.97E-02,8
C1.3,05/08/19,21:46:22,7.19E-02,3.52E-01,4.90E+00,5.91E+00,1.96E-04,9.31E-04,2.50E-04,3.32E-04,8
Wash,05/08/19,21:51:16,3.84E-04,2.83E-03,7.37E+00,3.25E+00,1.87E-06,1.32E-05,2.19E-02,2.15E-02,8
Blank,05/08/19,21:54:24,3.76E-04,2.77E-03,7.37E+00,3.26E+00,2.43E-06,1.23E-05,3.21E-02,2.84E-02,8
L-SVEC,05/08/19,21:57:13,2.58E-02,3.71E-01,1.44E+01,-1.07E+00,2.38E-05,3.57E-04,1.22E-03,5.50E-04,8
Wash,05/08/19,22:02:48,3.79E-04,2.86E-03,7.55E+00,3.11E+00,2.14E-06,1.45E-05,2.18E-02,1.88E-02,8
Blank,05/08/19,22:05:57,3.77E-04,2.82E-03,7.49E+00,3.16E+00,1.53E-06,1.21E-05,2.40E-02,2.08E-02,8
C1.4,05/08/19,22:08:46,7.33E-02,3.57E-01,4.88E+00,5.95E+00,6.55E-05,3.24E-04,2.27E-04,3.03E-04,8
Wash,05/08/19,22:13:39,4.04E-04,2.94E-03,7.30E+00,3.33E+00,3.15E-06,2.59E-05,2.99E-02,2.65E-02,8
Blank,05/08/19,22:16:47,3.79E-04,2.80E-03,7.36E+00,3.27E+00,4.72E-06,2.53E-05,2.98E-02,2.62E-02,8
L-SVEC,05/08/19,22:19:36,2.55E-02,3.66E-01,1.44E+01,-1.07E+00,4.56E-05,6.26E-04,1.27E-03,5.75E-04,8
Wash,05/08/19,22:24:23,4.01E-04,2.97E-03,7.41E+00,3.23E+00,1.40E-06,1.03E-05,3.01E-02,2.64E-02,8
Blank,05/08/19,22:27:32,3.95E-04,2.92E-03,7.41E+00,3.22E+00,1.73E-06,9.89E-06,2.99E-02,2.61E-02,8
C1.4,05/08/19,22:30:22,7.34E-02,3.58E-01,4.88E+00,5.95E+00,9.12E-05,4.40E-04,2.15E-04,2.86E-04,8
Wash,05/08/19,22:35:14,4.24E-04,3.04E-03,7.18E+00,3.43E+00,2.87E-06,1.55E-05,2.64E-02,2.40E-02,8
Blank,05/08/19,22:38:22,3.83E-04,2.82E-03,7.39E+00,3.24E+00,3.90E-06,1.20E-05,4.50E-02,4.00E-02,8
L-SVEC,05/08/19,22:41:12,2.53E-02,3.64E-01,1.43E+01,-1.06E+00,2.43E-05,3.41E-04,7.14E-04,3.23E-04,8
Wash,05/08/19,22:45:59,4.18E-04,3.06E-03,7.32E+00,3.30E+00,1.73E-06,1.16E-05,1.24E-02,1.10E-02,8
Blank,05/08/19,22:49:06,4.14E-04,3.01E-03,7.28E+00,3.34E+00,2.30E-06,1.07E-05,2.99E-02,2.67E-02,8
4.4,05/08/19,22:51:57,7.11E-02,3.49E-01,4.91E+00,5.90E+00,9.42E-05,4.49E-04,2.29E-04,3.03E-04,8
Wash,05/08/19,22:56:49,4.34E-04,3.09E-03,7.13E+00,3.48E+00,3.22E-06,1.62E-05,3.23E-02,2.92E-02,8
Blank,05/08/19,22:59:56,4.34E-04,3.06E-03,7.05E+00,3.55E+00,2.36E-06,1.42E-05,2.50E-02,2.30E-02,8
L-SVEC,05/08/19,23:02:47,2.56E-02,3.67E-01,1.43E+01,-1.06E+00,1.81E-05,2.64E-04,9.14E-04,4.14E-04,8
Wash,05/08/19,23:07:44,3.86E-04,2.92E-03,7.60E+00,3.06E+00,2.09E-06,1.48E-05,2.51E-02,2.14E-02,8
Blank,05/08/19,23:10:52,4.39E-04,3.13E-03,7.12E+00,3.48E+00,2.28E-06,1.55E-05,2.43E-02,2.22E-02,8
4.4,05/08/19,23:13:43,7.10E-02,3.49E-01,4.91E+00,5.90E+00,2.83E-05,1.43E-04,1.58E-04,2.08E-04,8
Wash,05/08/19,23:18:36,4.58E-04,3.22E-03,7.01E+00,3.59E+00,2.39E-06,1.54E-05,2.51E-02,2.32E-02,8
Blank,05/08/19,23:21:43,4.46E-04,3.15E-03,7.06E+00,3.53E+00,2.71E-06,1.56E-05,1.98E-02,2.03E-02,8
L-SVEC,05/08/19,23:24:34,2.57E-02,3.68E-01,1.43E+01,-1.06E+00,2.77E-05,3.85E-04,1.19E-03,5.38E-04,8
Wash,05/08/19,23:29:32,4.56E-04,3.27E-03,7.18E+00,3.43E+00,3.33E-06,2.01E-05,2.46E-02,2.23E-02,8
Blank,05/08/19,23:32:40,4.51E-04,3.21E-03,7.12E+00,3.49E+00,2.15E-06,1.75E-05,2.11E-02,1.92E-02,8
5.4,05/08/19,23:35:30,7.01E-02,3.41E-01,4.87E+00,5.95E+00,9.91E-05,4.67E-04,2.36E-04,3.14E-04,8
Wash,05/08/19,23:40:22,4.75E-04,3.31E-03,6.94E+00,3.65E+00,1.98E-06,1.47E-05,1.57E-02,1.47E-02,8
Blank,05/08/19,23:43:29,4.65E-04,3.25E-03,6.99E+00,3.60E+00,1.48E-06,1.32E-05,2.33E-02,2.17E-02,8
L-SVEC,05/08/19,23:46:20,2.63E-02,3.76E-01,1.43E+01,-1.06E+00,1.49E-05,2.23E-04,8.74E-04,3.96E-04,8
Wash,05/08/19,23:52:05,4.72E-04,3.35E-03,7.10E+00,3.51E+00,1.96E-06,1.45E-05,3.23E-02,2.96E-02,8
Blank,05/08/19,23:55:13,4.66E-04,3.34E-03,7.15E+00,3.45E+00,2.93E-06,2.54E-05,2.34E-02,2.13E-02,8
5.4,05/08/19,23:58:04,7.24E-02,3.52E-01,4.87E+00,5.95E+00,8.45E-05,4.14E-04,1.73E-04,2.31E-04,8
Wash,06/08/19,00:02:57,4.91E-04,3.42E-03,6.95E+00,3.64E+00,8.68E-06,4.92E-05,3.62E-02,3.38E-02,8
Blank,06/08/19,00:06:03,5.04E-04,3.50E-03,6.93E+00,3.67E+00,6.49E-06,6.38E-05,2.83E-02,2.63E-02,8
L-SVEC,06/08/19,00:08:53,2.65E-02,3.80E-01,1.43E+01,-1.06E+00,2.95E-05,4.37E-04,8.12E-04,3.68E-04,8
Wash,06/08/19,00:13:51,4.90E-04,3.48E-03,7.11E+00,3.50E+00,2.95E-06,1.90E-05,1.75E-02,1.60E-02,8
Blank,06/08/19,00:16:58,4.82E-04,3.40E-03,7.06E+00,3.54E+00,2.38E-06,1.48E-05,2.26E-02,2.08E-02,8
6.4,06/08/19,00:19:49,7.03E-02,3.43E-01,4.87E+00,5.95E+00,5.25E-05,2.52E-04,2.50E-04,3.33E-04,8
Wash,06/08/19,00:24:42,4.83E-04,3.38E-03,7.01E+00,3.59E+00,5.46E-06,2.91E-05,3.40E-02,3.14E-02,8
Blank,06/08/19,00:27:48,4.95E-04,3.40E-03,6.86E+00,3.73E+00,2.11E-06,1.33E-05,1.82E-02,1.73E-02,8
L-SVEC,06/08/19,00:30:39,2.63E-02,3.77E-01,1.43E+01,-1.05E+00,3.31E-05,4.29E-04,1.11E-03,5.02E-04,8
Wash,06/08/19,00:35:37,5.03E-04,3.55E-03,7.06E+00,3.54E+00,2.21E-06,2.42E-05,1.96E-02,1.80E-02,8
Blank,06/08/19,00:38:45,4.97E-04,3.47E-03,6.97E+00,3.61E+00,2.42E-06,1.61E-05,2.03E-02,2.04E-02,8
6.4,06/08/19,00:41:35,7.01E-02,3.42E-01,4.87E+00,5.95E+00,7.58E-05,3.69E-04,1.80E-04,2.40E-04,8
Wash,06/08/19,00:46:28,5.18E-04,3.58E-03,6.90E+00,3.68E+00,4.07E-06,3.70E-05,2.13E-02,1.80E-02,8
Blank,06/08/19,00:49:35,5.05E-04,3.48E-03,6.88E+00,3.71E+00,1.69E-06,1.41E-05,1.41E-02,1.33E-02,8
L-SVEC,06/08/19,00:52:26,2.63E-02,3.76E-01,1.43E+01,-1.05E+00,1.74E-05,2.68E-04,1.08E-03,4.91E-04,8
Wash,06/08/19,00:57:24,5.13E-04,3.62E-03,7.07E+00,3.54E+00,2.46E-06,1.33E-05,2.46E-02,2.25E-02,8
Blank,06/08/19,01:00:31,5.09E-04,3.57E-03,7.00E+00,3.59E+00,2.43E-06,1.78E-05,1.48E-02,1.37E-02,8
C2.2,06/08/19,01:03:22,7.31E-02,3.57E-01,4.89E+00,5.93E+00,7.47E-05,3.64E-04,2.00E-04,2.66E-04,8
Wash,06/08/19,01:08:16,4.88E-04,3.44E-03,7.07E+00,3.53E+00,2.98E-06,7.67E-06,3.03E-02,2.77E-02,8
Blank,06/08/19,01:11:22,5.35E-04,3.65E-03,6.82E+00,3.77E+00,2.77E-06,1.81E-05,1.84E-02,1.75E-02,8
L-SVEC,06/08/19,01:14:13,2.63E-02,3.77E-01,1.43E+01,-1.05E+00,3.14E-05,4.45E-04,1.00E-03,4.56E-04,8
Wash,06/08/19,01:19:09,5.37E-04,3.78E-03,7.03E+00,3.56E+00,3.01E-06,2.02E-05,1.34E-02,1.23E-02,8
Blank,06/08/19,01:22:16,5.20E-04,3.64E-03,6.99E+00,3.60E+00,4.10E-06,2.07E-05,2.39E-02,2.22E-02,8
C2.2,06/08/19,01:25:07,7.37E-02,3.60E-01,4.89E+00,5.93E+00,4.09E-05,2.06E-04,1.31E-04,1.74E-04,8
Wash,06/08/19,01:30:00,5.60E-04,3.82E-03,6.82E+00,3.77E+00,2.57E-06,1.81E-05,1.92E-02,1.82E-02,8
Blank,06/08/19,01:33:08,5.52E-04,3.77E-03,6.84E+00,3.74E+00,2.83E-06,1.80E-05,1.83E-02,1.73E-02,8
L-SVEC,06/08/19,01:35:58,2.63E-02,3.77E-01,1.43E+01,-1.04E+00,2.29E-05,3.12E-04,1.18E-03,5.38E-04,8
Wash,06/08/19,01:41:43,5.53E-04,3.88E-03,7.02E+00,3.58E+00,2.68E-06,1.73E-05,2.02E-02,1.87E-02,8
Blank,06/08/19,01:44:50,5.50E-04,3.83E-03,6.96E+00,3.63E+00,2.43E-06,1.82E-05,1.88E-02,1.76E-02,8
C2.3b,06/08/19,01:47:40,7.30E-02,3.58E-01,4.90E+00,5.91E+00,6.31E-05,3.19E-04,2.22E-04,2.94E-04,8
Wash,06/08/19,01:52:35,5.70E-04,3.90E-03,6.84E+00,3.75E+00,9.64E-06,5.49E-05,2.85E-02,2.71E-02,8
Blank,06/08/19,01:55:42,5.80E-04,3.93E-03,6.79E+00,3.79E+00,3.03E-06,1.71E-05,1.66E-02,1.59E-02,8
L-SVEC,06/08/19,01:58:32,2.62E-02,3.74E-01,1.43E+01,-1.04E+00,4.08E-05,5.62E-04,1.26E-03,5.72E-04,8
Wash,06/08/19,02:03:30,5.75E-04,4.01E-03,6.98E+00,3.61E+00,2.45E-06,1.68E-05,2.07E-02,1.93E-02,8
Blank,06/08/19,02:06:37,5.69E-04,3.94E-03,6.93E+00,3.66E+00,2.63E-06,1.80E-05,1.32E-02,1.24E-02,8
C2.3b,06/08/19,02:09:27,7.30E-02,3.58E-01,4.90E+00,5.91E+00,3.59E-05,1.75E-04,2.31E-04,3.06E-04,8
Wash,06/08/19,02:14:22,5.99E-04,4.06E-03,6.79E+00,3.79E+00,2.68E-06,1.74E-05,2.14E-02,2.05E-02,8
Blank,06/08/19,02:17:29,5.27E-04,3.70E-03,7.02E+00,3.58E+00,2.73E-06,1.96E-05,1.68E-02,1.55E-02,8
L-SVEC,06/08/19,02:20:19,2.63E-02,3.75E-01,1.43E+01,-1.04E+00,3.27E-05,4.61E-04,1.06E-03,4.82E-04,8
Wash,06/08/19,02:25:18,5.99E-04,4.17E-03,6.98E+00,3.61E+00,5.35E-06,3.97E-05,1.70E-02,1.58E-02,8
Blank,06/08/19,02:28:25,5.91E-04,4.08E-03,6.90E+00,3.68E+00,3.05E-06,1.75E-05,2.00E-02,1.88E-02,8
8.1pre,06/08/19,02:31:16,7.35E-02,3.54E-01,4.82E+00,6.02E+00,6.82E-05,3.35E-04,1.37E-04,1.85E-04,8
Wash,06/08/19,02:36:09,6.23E-04,4.21E-03,6.77E+00,3.81E+00,2.64E-06,1.62E-05,1.23E-02,1.18E-02,8
Blank,06/08/19,02:39:17,6.14E-04,4.15E-03,6.75E+00,3.83E+00,2.78E-06,1.80E-05,1.40E-02,1.35E-02,8
L-SVEC,06/08/19,02:42:07,2.64E-02,3.77E-01,1.43E+01,-1.03E+00,3.22E-05,4.42E-04,8.25E-04,3.75E-04,8
Wash,06/08/19,02:47:05,6.03E-04,4.17E-03,6.92E+00,3.67E+00,5.67E-06,3.00E-05,2.40E-02,2.25E-02,8
Blank,06/08/19,02:50:12,6.06E-04,4.15E-03,6.87E+00,3.72E+00,2.89E-06,2.09E-05,1.57E-02,1.49E-02,8
8.1pre,06/08/19,02:53:03,7.36E-02,3.54E-01,4.81E+00,6.03E+00,1.43E-04,6.69E-04,2.89E-04,3.90E-04,8
Wash,06/08/19,02:57:56,6.19E-04,4.23E-03,6.83E+00,3.75E+00,8.00E-06,4.94E-05,2.15E-02,2.03E-02,8
Blank,06/08/19,03:01:03,6.31E-04,4.25E-03,6.73E+00,3.86E+00,2.56E-06,1.85E-05,1.35E-02,1.31E-02,8
L-SVEC,06/08/19,03:03:54,2.63E-02,3.75E-01,1.43E+01,-1.03E+00,6.97E-05,9.13E-04,3.24E-03,1.48E-03,8
Blank,06/08/19,03:09:37,6.23E-04,4.27E-03,6.85E+00,3.74E+00,2.86E-06,1.85E-05,1.46E-02,1.39E-02,8
Blank,06/08/19,15:32:27,2.89E-04,2.15E-03,7.44E+00,3.20E+00,1.69E-06,1.32E-05,3.21E-02,2.82E-02,9
L-SVEC,06/08/19,15:35:16,2.58E-02,3.71E-01,1.44E+01,-1.09E+00,1.32E-04,1.84E-03,2.80E-03,1.26E-03,9
Wash,06/08/19,15:40:03,2.97E-04,2.21E-03,7.46E+00,3.18E+00,2.14E-06,1.16E-05,3.57E-02,3.13E-02,9
Blank,06/08/19,15:43:11,2.93E-04,2.17E-03,7.42E+00,3.22E+00,1.39E-06,1.09E-05,2.98E-02,2.60E-02,9
1.2b,06/08/19,15:46:00,6.87E-02,3.38E-01,4.92E+00,5.88E+00,6.53E-05,3.27E-04,2.18E-04,2.88E-04,9
